,Date,Tmax_x,Tmin_x,Tavg_x,DewPoint_x,WetBulb_x,PrecipTotal_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,PrecipTotal_y,05,06,07,08,09,10,day01,day02,day03,day04,day05,day06,day07,day08,day09,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31
758,2011-05-23,79,60,70.0,59,64.0,0.001,80,65,73.0,59,64.0,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
759,2011-05-24,66,47,57.0,47,51.0,0.11,69,48,59.0,47,53.0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
760,2011-05-25,67,47,57.0,52,53.0,2.24,75,49,62.0,53,55.0,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
761,2011-05-26,49,43,46.0,40,43.0,1.06,50,43,47.0,40,43.0,0.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
762,2011-05-27,58,40,49.0,41,46.0,0.001,58,42,50.0,41,46.0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
763,2011-05-28,62,51,57.0,55,55.0,0.12,64,52,58.0,55,57.0,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
764,2011-05-29,70,52,61.0,59,60.0,1.88,72,57,65.0,60,61.0,0.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
765,2011-05-30,88,56,72.0,65,69.0,0.0,90,65,78.0,65,70.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
766,2011-05-31,85,69,77.0,64,68.0,0.08,88,69,79.0,65,70.0,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
767,2011-06-01,81,59,70.0,49,59.0,0.0,82,63,73.0,49,59.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,2011-06-02,69,56,63.0,44,53.0,0.02,69,57,63.0,45,53.0,0.001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,2011-06-03,87,55,71.0,62,67.0,0.01,88,57,73.0,61,67.0,0.18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,2011-06-04,92,64,78.0,64,68.0,0.18,91,67,79.0,64,69.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,2011-06-05,85,60,73.0,55,62.0,0.001,84,63,74.0,55,62.0,0.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,2011-06-06,93,60,77.0,64,69.0,0.0,94,62,78.0,63,69.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,2011-06-07,96,75,86.0,65,72.0,0.0,96,77,87.0,64,72.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,2011-06-08,95,66,81.0,64,71.0,0.17,96,67,82.0,63,71.0,0.69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,2011-06-09,69,50,60.0,52,55.0,0.93,69,52,61.0,54,56.0,2.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,2011-06-10,69,51,60.0,56,57.0,0.52,71,51,61.0,56,58.0,0.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,2011-06-11,62,52,57.0,54,55.0,0.03,65,53,59.0,54,56.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,2011-06-12,64,50,57.0,45,52.0,0.0,64,51,58.0,45,52.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,2011-06-13,72,54,63.0,43,53.0,0.0,71,56,64.0,43,53.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,2011-06-14,77,53,65.0,49,56.0,0.0,77,58,68.0,49,57.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,2011-06-15,71,57,64.0,59,61.0,0.8,72,57,65.0,59,62.0,0.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,2011-06-16,81,61,71.0,59,63.0,0.04,81,62,72.0,59,63.0,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,2011-06-17,82,60,71.0,60,64.0,0.0,82,64,73.0,60,65.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,2011-06-18,84,61,73.0,62,65.0,0.0,83,63,73.0,62,66.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
785,2011-06-19,81,63,72.0,65,68.0,0.0,83,65,74.0,65,69.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
786,2011-06-20,79,65,72.0,67,69.0,0.18,80,69,75.0,67,69.0,1.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
787,2011-06-21,89,66,78.0,70,72.0,0.45,89,69,79.0,70,73.0,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
788,2011-06-22,73,64,69.0,63,65.0,0.02,75,66,71.0,62,65.0,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
789,2011-06-23,71,62,67.0,59,62.0,0.01,72,63,68.0,60,63.0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790,2011-06-24,68,60,64.0,56,59.0,0.0,68,60,64.0,55,59.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
791,2011-06-25,79,58,69.0,53,60.0,0.0,78,61,70.0,52,60.0,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
792,2011-06-26,81,57,69.0,53,60.0,0.0,80,64,72.0,53,61.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
793,2011-06-27,81,65,73.0,63,67.0,0.03,80,67,74.0,64,67.0,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
794,2011-06-28,81,63,72.0,54,61.0,0.0,81,65,73.0,53,61.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
795,2011-06-29,81,59,70.0,56,62.0,0.0,80,63,72.0,55,62.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
796,2011-06-30,88,60,74.0,62,67.0,0.001,89,66,78.0,61,67.0,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
797,2011-07-01,89,72,81.0,62,68.0,0.0,89,70,80.0,63,68.0,0.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,2011-07-02,94,71,83.0,70,74.0,0.0,93,73,83.0,71,74.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,2011-07-03,84,69,77.0,57,65.0,0.0,86,70,78.0,58,65.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,2011-07-04,89,65,77.0,55,64.0,0.0,88,68,78.0,53,63.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,2011-07-05,91,68,80.0,60,68.0,0.0,92,67,80.0,59,68.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,2011-07-06,86,70,78.0,61,67.0,0.001,87,71,79.0,60,67.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,2011-07-07,82,63,73.0,53,62.0,0.001,81,66,74.0,55,63.0,0.07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,2011-07-08,86,61,74.0,51,62.0,0.0,86,65,76.0,52,63.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,2011-07-09,91,61,76.0,58,66.0,0.0,90,67,79.0,60,68.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,2011-07-10,91,74,83.0,68,72.0,0.001,91,75,83.0,67,72.0,0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,2011-07-11,88,71,80.0,71,74.0,0.39,90,70,80.0,70,74.0,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,2011-07-12,87,70,79.0,63,69.0,0.01,88,71,80.0,64,69.0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,2011-07-13,74,63,69.0,57,62.0,0.0,74,66,70.0,57,63.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,2011-07-14,82,59,71.0,56,63.0,0.0,82,65,74.0,56,63.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,2011-07-15,87,70,79.0,60,66.0,0.001,86,71,79.0,60,67.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,2011-07-16,89,71,80.0,61,68.0,0.001,90,74,82.0,60,68.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,2011-07-17,95,69,82.0,69,74.0,0.0,95,74,85.0,69,74.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,2011-07-18,92,80,86.0,75,78.0,0.01,93,81,87.0,74,77.0,0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
815,2011-07-19,93,78,86.0,72,76.0,0.0,92,79,86.0,73,77.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
816,2011-07-20,99,73,86.0,73,77.0,0.02,100,77,89.0,73,77.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
817,2011-07-21,99,75,87.0,70,76.0,0.02,101,82,92.0,72,77.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818,2011-07-22,88,70,79.0,70,73.0,1.55,100,71,86.0,70,74.0,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
819,2011-07-23,87,70,79.0,70,73.0,6.86,87,70,79.0,70,73.0,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
820,2011-07-24,87,72,80.0,70,73.0,0.18,87,72,80.0,69,72.0,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
821,2011-07-25,88,73,81.0,66,71.0,0.0,90,73,82.0,67,71.0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
822,2011-07-26,83,71,77.0,63,68.0,0.0,85,72,79.0,62,68.0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
823,2011-07-27,90,68,79.0,66,70.0,0.71,92,72,82.0,66,71.0,0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
824,2011-07-28,87,73,80.0,71,74.0,0.7,88,74,81.0,71,74.0,0.001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
825,2011-07-29,86,71,79.0,67,71.0,0.7,86,74,80.0,69,72.0,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
826,2011-07-30,91,67,79.0,64,70.0,0.0,91,68,80.0,65,71.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,2011-07-31,90,68,79.0,69,73.0,0.0,91,73,82.0,69,73.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828,2011-08-01,91,74,83.0,72,75.0,0.0,91,76,84.0,71,75.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,2011-08-02,93,74,84.0,73,76.0,0.43,93,74,84.0,73,77.0,0.28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,2011-08-03,86,72,79.0,67,71.0,0.0,87,73,80.0,66,71.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,2011-08-04,84,69,77.0,66,69.0,0.0,82,69,76.0,67,70.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,2011-08-05,83,69,76.0,68,71.0,0.001,84,70,77.0,68,71.0,0.001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,2011-08-06,85,72,79.0,70,72.0,0.18,85,73,79.0,70,72.0,0.69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,2011-08-07,86,68,77.0,69,71.0,0.75,87,70,79.0,69,72.0,0.49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,2011-08-08,80,68,74.0,67,69.0,0.63,80,69,75.0,67,70.0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,2011-08-09,80,64,72.0,61,66.0,0.0,82,66,74.0,61,66.0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,2011-08-10,77,61,69.0,54,61.0,0.0,78,62,70.0,54,61.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,2011-08-11,81,57,69.0,54,61.0,0.0,81,60,71.0,54,61.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,2011-08-12,81,60,71.0,59,64.0,0.0,82,65,74.0,57,64.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,2011-08-13,83,62,73.0,64,66.0,0.75,84,66,75.0,63,66.0,0.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,2011-08-14,75,62,69.0,60,63.0,0.001,75,62,69.0,60,63.0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,2011-08-15,82,57,70.0,55,62.0,0.0,80,59,70.0,55,62.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,2011-08-16,85,61,73.0,58,64.0,0.0,83,63,73.0,56,63.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,2011-08-17,83,62,73.0,63,67.0,0.0,83,65,74.0,61,67.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,2011-08-18,84,67,76.0,60,66.0,0.0,85,71,78.0,62,67.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
846,2011-08-19,87,64,76.0,63,68.0,0.0,86,67,77.0,62,68.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
847,2011-08-20,80,66,73.0,67,69.0,1.11,79,68,74.0,67,69.0,0.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
848,2011-08-21,80,64,72.0,58,63.0,0.001,81,66,74.0,58,64.0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
849,2011-08-22,82,59,71.0,59,64.0,0.0,82,61,72.0,59,64.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
850,2011-08-23,73,62,68.0,63,65.0,0.65,74,66,70.0,62,65.0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
851,2011-08-24,92,69,81.0,65,70.0,0.0,91,70,81.0,65,70.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
852,2011-08-25,83,64,74.0,59,64.0,0.0,80,65,73.0,59,64.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
853,2011-08-26,83,59,71.0,58,63.0,0.0,83,61,72.0,58,64.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
854,2011-08-27,81,64,73.0,62,66.0,0.0,83,67,75.0,61,66.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
855,2011-08-28,77,61,69.0,57,61.0,0.0,77,61,69.0,55,61.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856,2011-08-29,79,59,69.0,56,62.0,0.0,78,61,70.0,57,62.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
857,2011-08-30,76,61,69.0,56,62.0,0.04,79,64,72.0,54,61.0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
858,2011-08-31,87,65,76.0,64,68.0,0.001,88,65,77.0,64,69.0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
859,2011-09-01,93,71,82.0,71,75.0,0.0,94,74,84.0,70,75.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,2011-09-02,92,76,84.0,69,74.0,0.0,94,79,87.0,69,74.0,0.001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,2011-09-03,89,69,79.0,67,71.0,0.02,87,71,79.0,68,71.0,0.15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,2011-09-04,73,58,66.0,54,60.0,0.0,74,60,67.0,55,61.0,0.001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,2011-09-05,65,52,59.0,45,52.0,0.0,67,53,60.0,46,53.0,0.001,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,2011-09-06,66,51,59.0,46,52.0,0.0,66,57,62.0,47,54.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,2011-09-07,70,52,61.0,47,54.0,0.0,70,58,64.0,47,55.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,2011-09-08,75,57,66.0,53,59.0,0.001,74,62,68.0,54,59.0,0.06,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,2011-09-09,72,60,66.0,60,62.0,0.02,72,64,68.0,61,63.0,0.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,2011-09-10,78,56,67.0,59,62.0,0.0,76,58,67.0,60,63.0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,2011-09-11,83,57,70.0,59,63.0,0.0,83,60,72.0,59,64.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,2011-09-12,86,64,75.0,59,65.0,0.0,86,64,75.0,59,65.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,2011-09-13,73,56,65.0,54,59.0,0.0,76,58,67.0,55,61.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,2011-09-14,58,47,53.0,43,49.0,0.08,60,48,54.0,45,51.0,0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
