,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,WnvPresent,NumMosquitos,Time_Group,Sprayed_Date,sprayed_displacement,sprayed_strength
2328,2013-07-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,0,338,before,2013-07-17 00:00:00,0.25577035702909534,0.7963239412385896
2329,2013-07-12,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,0,36,before,2013-07-17 00:00:00,7.925212224951584,0.11204215370973152
2330,2013-07-12,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX TERRITANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,0,1,before,2013-07-17 00:00:00,7.925212224951584,0.11204215370973152
2331,2013-07-12,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,0,29,before,2013-07-17 00:00:00,1.4288896468562513,0.41171075898582515
2332,2013-07-12,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,0,24,before,2013-07-17 00:00:00,1.4288896468562513,0.41171075898582515
2333,2013-07-12,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,0,2,before,2013-07-17 00:00:00,1.396283112797187,0.41731296050102257
2334,2013-07-12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,0,78,before,2013-07-17 00:00:00,1.5353435779865758,0.3944238598202704
2335,2013-07-12,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,0,37,before,2013-07-17 00:00:00,1.5353435779865758,0.3944238598202704
2336,2013-07-12,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,0,1,before,2013-07-17 00:00:00,1.323798224818445,0.4303299612332429
2337,2013-07-12,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,0,3,before,2013-07-17 00:00:00,1.323798224818445,0.4303299612332429
2338,2013-07-12,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,0,37,before,2013-07-17 00:00:00,2.763896313399664,0.2656821327516246
2339,2013-07-12,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,0,11,before,2013-07-17 00:00:00,2.763896313399664,0.2656821327516246
2340,2013-07-12,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,0,40,before,2013-07-17 00:00:00,4.699444968341237,0.1754556813083923
2341,2013-07-12,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,0,8,before,2013-07-17 00:00:00,4.699444968341237,0.1754556813083923
2342,2013-07-12,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,0,4,before,2013-07-17 00:00:00,0.026200613901109653,0.9744683314878287
2343,2013-07-12,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,0,6,before,2013-07-17 00:00:00,0.8238810348842024,0.5482813740993199
2344,2013-07-12,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,0,2,before,2013-07-17 00:00:00,0.8238810348842024,0.5482813740993199
2345,2013-07-12,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,0,17,before,2013-07-17 00:00:00,1.4695054410155515,0.4049393791125899
2346,2013-07-12,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,0,30,before,2013-07-17 00:00:00,1.4695054410155515,0.4049393791125899
2347,2013-07-12,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,0,7,before,2013-07-17 00:00:00,1.8848149537135166,0.3466426845551174
2348,2013-07-12,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,0,9,before,2013-07-17 00:00:00,1.8848149537135166,0.3466426845551174
2349,2013-07-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,0,87,before,2013-07-17 00:00:00,0.10821481553614022,0.9023521306347206
2350,2013-07-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,0,44,before,2013-07-17 00:00:00,0.10821481553614022,0.9023521306347206
2351,2013-07-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,1,19,before,2013-07-17 00:00:00,0.10821481553614022,0.9023521306347206
2352,2013-07-12,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,0,30,before,2013-07-17 00:00:00,0.08751359072286664,0.9195287383354018
2353,2013-07-12,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,0,32,before,2013-07-17 00:00:00,0.08751359072286664,0.9195287383354018
2354,2013-07-12,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,0,5,before,2013-07-17 00:00:00,0.09978621954781602,0.9092676214938902
2355,2013-07-12,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,0,2,before,2013-07-17 00:00:00,0.09978621954781602,0.9092676214938902
2356,2013-07-12,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,0,124,before,2013-07-17 00:00:00,1.561539974742203,0.39039015977122954
2357,2013-07-12,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,79,before,2013-07-17 00:00:00,0.10808028012678904,0.9024616879614333
2358,2013-07-12,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,5,before,2013-07-17 00:00:00,0.10808028012678904,0.9024616879614333
2359,2013-07-12,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,0,39,before,2013-07-17 00:00:00,0.43544388162213815,0.6966486205437301
2360,2013-07-12,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,0,36,before,2013-07-17 00:00:00,3.147595446805191,0.2411035533299854
2361,2013-07-12,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,0,3,before,2013-07-17 00:00:00,3.147595446805191,0.2411035533299854
2362,2013-07-12,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,0,1,before,2013-07-17 00:00:00,2.8904444109633833,0.25704004333848635
2363,2013-07-12,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,0,30,before,2013-07-17 00:00:00,0.11768707566290311,0.8947048076107504
2364,2013-07-12,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,0,24,before,2013-07-17 00:00:00,0.11768707566290311,0.8947048076107504
2365,2013-07-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,1,33,before,2013-07-17 00:00:00,0.06392361070123008,0.9399171048952489
2366,2013-07-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,1,45,before,2013-07-17 00:00:00,0.06392361070123008,0.9399171048952489
2367,2013-07-12,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,11,before,2013-07-17 00:00:00,0.056231212693798466,0.9467624020025056
2368,2013-07-12,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,11,before,2013-07-17 00:00:00,0.056231212693798466,0.9467624020025056
2369,2013-07-12,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,0,10,before,2013-07-17 00:00:00,0.04460030902445436,0.9573039480850754
2370,2013-07-12,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,0,19,before,2013-07-17 00:00:00,3.3919057049043735,0.22769159157568328
2371,2013-07-12,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,0,6,before,2013-07-17 00:00:00,3.3919057049043735,0.22769159157568328
2372,2013-07-12,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,6,before,2013-07-17 00:00:00,0.22818612181143927,0.8142088419995418
2373,2013-07-12,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,9,before,2013-07-17 00:00:00,0.22818612181143927,0.8142088419995418
2374,2013-07-12,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,0,5,before,2013-07-17 00:00:00,1.167805081667348,0.46129608628413166
2375,2013-07-12,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,0,9,before,2013-07-17 00:00:00,1.167805081667348,0.46129608628413166
2376,2013-07-12,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,74,before,2013-07-17 00:00:00,2.1917486566429334,0.31330787840036106
2377,2013-07-12,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,49,before,2013-07-17 00:00:00,2.1917486566429334,0.31330787840036106
2378,2013-07-12,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,27,before,2013-07-17 00:00:00,0.014672708912543913,0.9855394662893129
2379,2013-07-12,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,0,44,before,2013-07-17 00:00:00,0.014672708912543913,0.9855394662893129
2380,2013-07-12,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,0,3,before,2013-07-17 00:00:00,2.6879939854015564,0.27115011682729684
2381,2013-07-12,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,0,5,before,2013-07-17 00:00:00,2.6879939854015564,0.27115011682729684
2382,2013-07-12,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,0,44,before,2013-07-17 00:00:00,1.932497906003708,0.3410062111051122
2383,2013-07-12,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478000000006,-87.862995,8,0,171,before,2013-07-17 00:00:00,1.932497906003708,0.3410062111051122
2384,2013-07-12,"9600 South Longwood Drive, Chicago, IL 60643, USA",CULEX RESTUANS,96, S LONGWOOD DR,T094B,"9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,9,0,20,before,2013-07-17 00:00:00,0.6059791565597165,0.6226730875774079
2385,2013-07-12,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,0,26,before,2013-07-17 00:00:00,0.9424502744815901,0.5148136933733783
2386,2013-07-12,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,0,37,before,2013-07-17 00:00:00,0.9424502744815901,0.5148136933733783
2387,2013-07-12,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,0,55,before,2013-07-17 00:00:00,0.10227983574071194,0.9072106443170288
2388,2013-07-12,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,0,196,before,2013-07-17 00:00:00,0.10227983574071194,0.9072106443170288
2389,2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,75,before,2013-07-17 00:00:00,1.6366013391805088,0.3792761481001195
2390,2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,234,before,2013-07-17 00:00:00,1.6366013391805088,0.3792761481001195
2391,2013-07-12,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,6,before,2013-07-17 00:00:00,5.245070373386644,0.1601262980576645
2392,2013-07-12,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,0,55,before,2013-07-17 00:00:00,3.599724888382477,0.21740430661966317
2393,2013-07-12,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,0,96,before,2013-07-17 00:00:00,0.3995387226488601,0.7145211374411516
2394,2013-07-12,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,0,37,before,2013-07-17 00:00:00,0.3995387226488601,0.7145211374411516
2395,2013-07-12,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,106,before,2013-07-17 00:00:00,4.599757519032372,0.17857916107996016
2396,2013-07-12,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,157,before,2013-07-17 00:00:00,4.599757519032372,0.17857916107996016
2397,2013-07-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,0,12,before,2013-07-17 00:00:00,0.11471383830208329,0.8970912225537507
2398,2013-07-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,0,32,before,2013-07-17 00:00:00,0.11471383830208329,0.8970912225537507
2399,2013-07-12,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,0,7,before,2013-07-17 00:00:00,0.06235585003086167,0.9413041778524115
2400,2013-07-12,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,0,4,before,2013-07-17 00:00:00,0.06235585003086167,0.9413041778524115
2401,2013-07-12,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,0,85,before,2013-07-17 00:00:00,3.3712556133907867,0.2287672212388191
2402,2013-07-12,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,0,27,before,2013-07-17 00:00:00,3.3712556133907867,0.2287672212388191
2403,2013-07-12,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,0,42,before,2013-07-17 00:00:00,3.484689314038755,0.2229808867404986
2404,2013-07-12,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,0,13,before,2013-07-17 00:00:00,3.484689314038755,0.2229808867404986
2405,2013-07-19,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,3,before,2013-07-25 00:00:00,1.6673004645851124,0.37491089334607297
2406,2013-07-19,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,5,before,2013-07-25 00:00:00,1.6673004645851124,0.37491089334607297
2407,2013-07-19,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,0,255,before,2013-07-25 00:00:00,0.44652769011934224,0.6913106515904286
2408,2013-07-19,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,1,50,before,2013-07-25 00:00:00,0.44652769011934224,0.6913106515904286
2409,2013-07-19,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,0,172,before,2013-07-25 00:00:00,0.44652769011934224,0.6913106515904286
2410,2013-07-19,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,37,before,2013-07-25 00:00:00,4.397731513636042,0.18526301233652429
2411,2013-07-19,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,48,before,2013-07-25 00:00:00,4.397731513636042,0.18526301233652429
2412,2013-07-19,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,44,before,2013-07-25 00:00:00,1.131227035721409,0.46921326692982074
2413,2013-07-19,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,12,before,2013-07-25 00:00:00,1.131227035721409,0.46921326692982074
2414,2013-07-19,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2,before,2013-07-25 00:00:00,3.1263766522123464,0.24234336423550973
2415,2013-07-19,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,0,1,before,2013-07-25 00:00:00,1.652230496512238,0.37704113624929275
2416,2013-07-19,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,0,12,before,2013-07-25 00:00:00,0.006335775989260013,0.9937041133382825
2417,2013-07-19,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,1,34,before,2013-07-25 00:00:00,0.006335775989260013,0.9937041133382825
2418,2013-07-19,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,6,before,2013-07-25 00:00:00,1.2583830595336731,0.4427946781563651
2419,2013-07-19,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,2,before,2013-07-25 00:00:00,1.2583830595336731,0.4427946781563651
2420,2013-07-19,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,0,59,before,2013-07-25 00:00:00,1.07887258745986,0.48102996115884306
2421,2013-07-19,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,0,13,before,2013-07-25 00:00:00,1.07887258745986,0.48102996115884306
2422,2013-07-19,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,0,7,before,2013-07-25 00:00:00,1.1705018210140214,0.4607229490979266
2423,2013-07-19,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,16,before,2013-07-25 00:00:00,0.27185524338787076,0.7862529994657855
2424,2013-07-19,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,13,before,2013-07-25 00:00:00,0.27185524338787076,0.7862529994657855
2425,2013-07-19,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,0,2,before,2013-07-25 00:00:00,0.6760292313227693,0.5966483050004874
2426,2013-07-19,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,0,3,before,2013-07-25 00:00:00,0.6760292313227693,0.5966483050004874
