+FC,AddressAccuracy,AvgSpeed,BC,BL,BR,DR,DS,DU,DZ,DewPoint,FC,FG,FG+,FU,FZ,GR,GS,HZ,IC,MI,PL,PO,PR,PY,PrecipTotal,RA,ResultDir,ResultSpeed,SA,SG,SH,SN,SQ,SS,SeaLevel,StnPressure,TS,Tavg,Tmax,Tmin,UP,VA,VC,WetBulb,daylen,dist_fr_1,dist_fr_2,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,UNSPECIFIED CULEX,05,06,07,08,09,10
0.0,8,6.807600055512149,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09106400777170086,1.0,10.999999999999998,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11507600055512,29.414619997224392,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,17.55665522663786,18.098619358940486,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.807600055512149,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09106400777170086,1.0,10.999999999999998,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11507600055512,29.414619997224392,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,17.55665522663786,18.098619358940486,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.801298140156004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09018173962184046,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.115012981401563,29.414935092992202,0.0,65.0,70.0,59.99999999999999,0.0,0.0,0.0,59.99999999999999,722.0000000000001,20.284030056454558,20.389630280003345,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.801298140156004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09018173962184046,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.115012981401563,29.414935092992202,0.0,65.0,70.0,59.99999999999999,0.0,0.0,0.0,59.99999999999999,722.0000000000001,20.284030056454558,20.389630280003345,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,9,6.801298140156004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09018173962184046,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.115012981401563,29.414935092992202,0.0,65.0,70.0,59.99999999999999,0.0,0.0,0.0,59.99999999999999,722.0000000000001,20.284030056454558,20.389630280003345,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.870156796933497,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09982195157068958,1.0,10.999999999999998,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11570156796933,29.411492160153323,0.0,65.0,69.99999999999999,60.0,0.0,0.0,0.0,60.0,721.9999999999999,14.929570168060144,19.80302548903653,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.870156796933497,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09982195157068958,1.0,10.999999999999998,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11570156796933,29.411492160153323,0.0,65.0,69.99999999999999,60.0,0.0,0.0,0.0,60.0,721.9999999999999,14.929570168060144,19.80302548903653,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.957126001618047,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119976402265265,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.116571260016187,29.4071436999191,0.0,65.0,70.0,60.00000000000001,0.0,0.0,0.0,60.00000000000001,722.0000000000001,12.932905649096504,24.786214815353386,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.896959397353003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10357431562942053,1.0,11.0,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.11596959397353,29.410152030132352,0.0,65.0,70.00000000000001,59.99999999999999,0.0,0.0,0.0,59.99999999999999,722.0000000000001,15.40761882583851,22.820834398595796,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.896959397353003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10357431562942053,1.0,11.0,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.11596959397353,29.410152030132352,0.0,65.0,70.00000000000001,59.99999999999999,0.0,0.0,0.0,59.99999999999999,722.0000000000001,15.40761882583851,22.820834398595796,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,8,6.570067233333477,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578094126666867,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11270067233334,29.426496638333333,0.0,65.00000000000001,70.0,60.00000000000001,0.0,0.0,0.0,60.00000000000001,722.0,24.96645054327395,9.237316821892296,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.597430243729369,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061640234122111524,1.0,11.0,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.112974302437298,29.425128487813538,0.0,65.00000000000001,70.0,60.0,0.0,0.0,0.0,60.0,722.0000000000001,24.16702401657992,10.231018029611874,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.597430243729369,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061640234122111524,1.0,11.0,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.112974302437298,29.425128487813538,0.0,65.00000000000001,70.0,60.0,0.0,0.0,0.0,60.0,722.0000000000001,24.16702401657992,10.231018029611874,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,9,6.597430243729369,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061640234122111524,1.0,11.0,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.112974302437298,29.425128487813538,0.0,65.00000000000001,70.0,60.0,0.0,0.0,0.0,60.0,722.0000000000001,24.16702401657992,10.231018029611874,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.816017490894559,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09224244872523824,1.0,11.0,5.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,30.115160174908947,29.414199125455273,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,14.581203496393504,15.546338764057934,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.816017490894559,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09224244872523824,1.0,11.0,5.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,30.115160174908947,29.414199125455273,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,14.581203496393504,15.546338764057934,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,9,6.682483275576124,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735476585806574,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.113824832755764,29.420875836221196,0.0,65.0,70.0,60.00000000000001,0.0,0.0,0.0,60.00000000000001,722.0000000000001,20.84639847524016,12.912036965822933,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.874230961534488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10039233461482842,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.115742309615346,29.411288451923276,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0000000000001,12.967486586429802,17.489135231739837,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.681802956944484,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07345241397222774,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11381802956944,29.42090985215278,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0000000000001,22.72006078299099,14.032073569988519,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.681802956944484,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07345241397222774,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11381802956944,29.42090985215278,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0000000000001,22.72006078299099,14.032073569988519,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,8,6.681802956944484,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07345241397222774,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11381802956944,29.42090985215278,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0000000000001,22.72006078299099,14.032073569988519,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.891598913933631,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10282384795070848,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.115915989139335,29.410420054303316,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,13.466451298468376,19.507141960487807,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,8,6.5092660184122,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04929724257770798,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11209266018412,29.429536699079392,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,37.480132696303386,9.91903512628466,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.5092660184122,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04929724257770798,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11209266018412,29.429536699079392,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,37.480132696303386,9.91903512628466,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.7209773191180435,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789368246765261,1.0,10.999999999999998,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11420977319118,29.418951134044097,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,721.9999999999999,19.437389492814493,14.131916398982051,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.7209773191180435,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789368246765261,1.0,10.999999999999998,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11420977319118,29.418951134044097,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,721.9999999999999,19.437389492814493,14.131916398982051,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.472194232069515,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04410719248973198,1.0,11.000000000000002,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.1117219423207,29.43139028839653,0.0,65.0,70.0,60.00000000000001,0.0,0.0,0.0,60.00000000000001,722.0,30.10241571944803,6.261689105170502,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.41594506544643,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362323091625003,1.0,11.0,5.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,30.111159450654462,29.434202746727678,0.0,65.0,69.99999999999999,59.99999999999999,0.0,0.0,0.0,59.99999999999999,721.9999999999999,28.32422327110924,3.714762276109529,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.32931250496447,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024103750695025815,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.110293125049644,29.438534374751775,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,28.354730232656994,0.8562469125869868,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.422522518742726,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03715315262398166,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.111225225187425,29.433873874062865,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,31.29954938214091,4.3703681379008055,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.422522518742726,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03715315262398166,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.111225225187425,29.433873874062865,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,31.29954938214091,4.3703681379008055,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.554844073410012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055678170277401705,1.0,11.0,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.1125484407341,29.427257796329506,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,721.9999999999999,36.96922196410869,12.643510948435818,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.554844073410012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055678170277401705,1.0,11.0,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.1125484407341,29.427257796329506,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,721.9999999999999,36.96922196410869,12.643510948435818,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.518745045898537,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050624306425795226,1.0,11.000000000000002,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.11218745045899,29.429062747705075,0.0,65.0,69.99999999999999,60.0,0.0,0.0,0.0,60.0,722.0000000000001,29.264783033256276,8.193901714431886,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.542788080159727,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053990331222361757,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.112427880801597,29.427860595992016,0.0,65.00000000000001,70.0,59.99999999999999,0.0,0.0,0.0,59.99999999999999,722.0,37.6630951852447,12.076078483850972,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.5238588344010084,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513402368161411,1.0,11.0,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.112238588344013,29.428807058279954,0.0,65.0,70.00000000000001,60.00000000000001,0.0,0.0,0.0,60.00000000000001,722.0000000000001,32.12397789191175,9.265371514803267,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.5238588344010084,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513402368161411,1.0,11.0,5.400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,30.112238588344013,29.428807058279954,0.0,65.0,70.00000000000001,60.00000000000001,0.0,0.0,0.0,60.00000000000001,722.0000000000001,32.12397789191175,9.265371514803267,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,8,6.36503393465036,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029104750851050357,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.110650339346503,29.436748303267485,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0,27.211273226661255,1.8927490850846969,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.383162102973964,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031642694416355026,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.110831621029735,29.435841894851304,0.0,65.0,69.99999999999999,60.0,0.0,0.0,0.0,60.0,722.0,27.465825518293652,2.4912973355773236,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.383162102973964,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031642694416355026,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.110831621029735,29.435841894851304,0.0,65.0,69.99999999999999,60.0,0.0,0.0,0.0,60.0,722.0,27.465825518293652,2.4912973355773236,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,9,6.460971765629532,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04253604718813457,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.111609717656297,29.43195141171853,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,722.0000000000001,25.44348226471792,4.881459402839264,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,5,6.582536306542601,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955508291596419,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11282536306543,29.425873184672874,0.0,65.0,70.0,60.00000000000001,0.0,0.0,0.0,60.00000000000001,722.0,45.18418972474002,17.793477489333373,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,5,6.582536306542601,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955508291596419,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11282536306543,29.425873184672874,0.0,65.0,70.0,60.00000000000001,0.0,0.0,0.0,60.00000000000001,722.0,45.18418972474002,17.793477489333373,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,5,6.582536306542601,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955508291596419,1.0,11.000000000000002,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11282536306543,29.425873184672874,0.0,65.0,70.0,60.00000000000001,0.0,0.0,0.0,60.00000000000001,722.0,45.18418972474002,17.793477489333373,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,5,6.5700120081254845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05780168113756785,1.0,10.999999999999998,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.112700120081254,29.426499399593727,0.0,65.0,70.0,59.99999999999999,0.0,0.0,0.0,59.99999999999999,722.0,41.50344265099232,15.351523612790746,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,5,6.598819562563332,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06183473875886664,1.0,10.999999999999998,5.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,30.112988195625633,29.42505902187183,0.0,65.0,70.0,59.99999999999999,0.0,0.0,0.0,59.99999999999999,721.9999999999999,46.886144169123725,19.981300593778194,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,5,6.598819562563332,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06183473875886664,1.0,10.999999999999998,5.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,30.112988195625633,29.42505902187183,0.0,65.0,70.0,59.99999999999999,0.0,0.0,0.0,59.99999999999999,721.9999999999999,46.886144169123725,19.981300593778194,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,5,6.598819562563332,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06183473875886664,1.0,10.999999999999998,5.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,30.112988195625633,29.42505902187183,0.0,65.0,70.0,59.99999999999999,0.0,0.0,0.0,59.99999999999999,721.9999999999999,46.886144169123725,19.981300593778194,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,5,6.5940895961227195,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06117254345718081,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11294089596123,29.425295520193867,0.0,65.0,70.00000000000001,60.0,0.0,0.0,0.0,60.0,722.0,42.74734150414805,17.808985856029977,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.608965706656873,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06325519893196216,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.113089657066563,29.424551714667157,0.0,64.99999999999999,69.99999999999999,60.0,0.0,0.0,0.0,60.0,722.0000000000001,48.046814900656685,21.482028115531275,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.587845386130394,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060298354058255205,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.112878453861306,29.425607730693482,0.0,65.0,70.00000000000001,60.0,0.0,0.0,0.0,60.0,722.0,44.39757372990955,17.94503118374572,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,5,6.550102481943113,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05501434747203594,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.112501024819434,29.427494875902845,0.0,65.0,70.0,60.0,0.0,0.0,0.0,60.0,721.9999999999999,38.43951783436942,12.820176868945296,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,8,6.613422982161504,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06387921750261076,1.0,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.11313422982161,29.424328850891925,0.0,64.99999999999999,69.99999999999999,60.0,0.0,0.0,0.0,60.0,722.0,49.646967678645616,22.66388221689256,0,0,1,0,0,0,0,0,0,0,0,0,1,0
